Date,Open,High,Low,Close,Adj Close,Volume
2016-02-01,97.750000,98.809998,97.370003,98.349998,90.662155,3868900
2016-02-02,97.500000,97.550003,96.160004,96.449997,88.910652,3279600
2016-02-03,97.089996,97.290001,94.889999,97.029999,89.445335,5457300
2016-02-04,96.790001,97.919998,96.470001,97.260002,89.657364,3431800
2016-02-05,96.940002,97.000000,94.949997,95.260002,87.813690,3993600
2016-02-08,94.199997,94.379997,92.500000,93.779999,86.449371,6303900
2016-02-09,92.839996,94.470001,92.699997,93.660004,86.338737,4793900
2016-02-10,94.190002,95.269997,93.620003,93.720001,86.394073,3580000
2016-02-11,92.389999,93.059998,91.580002,92.559998,85.324753,7239700
2016-02-12,93.470001,94.379997,93.010002,94.360001,86.984047,2948100
2016-02-16,95.620003,96.089996,94.959999,96.080002,88.569595,3577700
2016-02-17,96.769997,97.930000,96.589996,97.669998,90.035316,3635000
2016-02-18,97.900002,97.919998,97.089996,97.279999,89.675781,2432100
2016-02-19,96.849998,97.360001,96.430000,97.300003,89.694214,2243700
2016-02-22,98.239998,98.800003,98.110001,98.720001,91.003235,2235400
2016-02-23,98.379997,98.519997,97.470001,97.529999,89.906250,3203900
2016-02-24,96.580002,98.139999,95.989998,98.029999,90.367165,3253400
2016-02-25,98.269997,99.190002,97.820000,99.190002,91.436485,4961900
2016-02-26,99.669998,99.760002,98.959999,99.110001,91.362747,3194300
2016-02-29,99.120003,99.690002,98.320000,98.320000,90.634491,2749400
2016-03-01,99.129997,100.680000,98.839996,100.660004,92.791580,2955700
2016-03-02,100.519997,101.239998,100.260002,101.220001,93.307793,3591400
2016-03-03,101.129997,101.750000,100.849998,101.720001,93.768707,2703100
2016-03-04,101.889999,102.599998,101.400002,102.070000,94.091354,2442100
2016-03-07,101.650002,102.559998,101.559998,102.279999,94.284935,2963900
2016-03-08,101.730003,101.800003,100.910004,101.010002,93.114212,3436900
2016-03-09,101.500000,101.699997,100.980003,101.500000,93.565926,2131700
2016-03-10,101.800003,102.300003,100.400002,101.470001,93.538261,3702000
2016-03-11,102.370003,103.239998,102.330002,103.190002,95.123810,3253500
2016-03-14,102.879997,103.320000,102.690002,103.070000,95.013191,2987100
2016-03-15,102.000000,102.260002,101.760002,102.239998,94.689041,2992400
2016-03-16,101.989998,103.089996,101.910004,102.879997,95.281776,3473600
2016-03-17,102.870003,103.919998,102.599998,103.669998,96.013428,3472500
2016-03-18,103.949997,104.279999,103.800003,104.129997,96.439438,2942300
2016-03-21,103.980003,104.360001,103.800003,104.230003,96.532074,2539300
2016-03-22,103.750000,104.519997,103.610001,104.199997,96.504288,1962600
2016-03-23,104.040001,104.040001,103.279999,103.349998,95.717056,6087100
2016-03-24,102.760002,103.330002,102.529999,103.320000,95.689285,2173000
2016-03-28,103.580002,103.709999,103.070000,103.389999,95.754112,2103400
2016-03-29,103.190002,104.550003,102.959999,104.540001,96.819183,2925100
2016-03-30,105.040001,105.389999,104.730003,104.940002,97.189629,2258800
2016-03-31,104.970001,105.220001,104.699997,104.820000,97.078491,2230100
2016-04-01,104.300003,105.570000,103.949997,105.480003,97.689743,2996000
2016-04-04,105.489998,105.550003,104.889999,105.040001,97.282242,1847400
2016-04-05,104.309998,104.550003,103.870003,104.019997,96.337563,2572500
2016-04-06,104.089996,105.199997,103.900002,105.160004,97.393372,2572000
2016-04-07,104.500000,104.739998,103.440002,103.900002,96.226448,2134800
2016-04-08,104.570000,104.900002,103.910004,104.199997,96.504288,2337000
2016-04-11,104.650002,105.050003,103.910004,103.910004,96.235710,2276300
2016-04-12,104.099998,105.099998,103.779999,104.919998,97.171097,2358000
2016-04-13,105.500000,106.169998,105.430000,106.150002,98.310272,2864500
2016-04-14,106.239998,106.389999,105.900002,106.110001,98.273216,1666900
2016-04-15,106.120003,106.190002,105.870003,106.059998,98.226913,1622600
2016-04-18,105.739998,106.790001,105.610001,106.769997,98.884476,1767100
2016-04-19,107.019997,107.309998,106.610001,107.070000,99.162323,2103700
2016-04-20,107.209999,107.639999,106.830002,107.180000,99.264198,1958900
2016-04-21,107.260002,107.330002,106.480003,106.650002,98.773354,1675200
2016-04-22,106.510002,106.930000,106.239998,106.800003,98.912254,1893600
2016-04-25,106.500000,106.589996,106.059998,106.540001,98.671463,2088100
2016-04-26,106.779999,107.050003,106.440002,106.830002,98.940041,1747500
2016-04-27,106.660004,107.330002,106.419998,107.089996,99.180832,2267900
2016-04-28,106.629997,107.300003,105.870003,106.129997,98.291725,4834200
2016-04-29,105.800003,105.959999,104.809998,105.510002,97.717529,3068000
2016-05-02,105.800003,106.400002,105.470001,106.330002,98.476982,2546500
2016-05-03,105.620003,105.680000,104.820000,105.260002,97.485992,5172600
2016-05-04,104.760002,105.169998,104.370003,104.639999,96.911781,2578800
2016-05-05,104.949997,105.169998,104.370003,104.599998,96.874741,1616700
2016-05-06,104.139999,104.989998,104.000000,104.980003,97.226692,1759600
2016-05-09,104.870003,105.339996,104.769997,105.089996,97.328545,1747300
2016-05-10,105.500000,106.400002,105.410004,106.339996,98.486229,2400900
2016-05-11,106.089996,106.290001,105.339996,105.370003,97.587883,1531600
2016-05-12,105.820000,105.879997,104.720001,105.330002,97.550842,2470000
2016-05-13,105.080002,105.480003,104.220001,104.419998,96.708023,3754800
2016-05-16,104.580002,105.750000,104.410004,105.459999,97.671227,2069600
2016-05-17,105.260002,105.459999,104.160004,104.510002,96.791389,2792200
2016-05-18,104.510002,105.199997,103.820000,104.500000,96.782135,2797700
2016-05-19,104.080002,104.360001,103.370003,104.089996,96.402405,2616800
2016-05-20,104.540001,105.139999,104.449997,104.889999,97.143318,2005700
2016-05-23,104.919998,105.120003,104.660004,104.760002,97.022919,1662200
2016-05-24,105.220001,106.370003,105.220001,106.160004,98.319542,2409000
2016-05-25,106.510002,107.139999,106.510002,106.930000,99.032669,3266500
2016-05-26,107.019997,107.139999,106.730003,106.910004,99.014145,1803600
2016-05-27,106.970001,107.389999,106.949997,107.389999,99.458694,1691400
2016-05-31,107.570000,107.690002,106.959999,107.339996,99.412376,2570700
2016-06-01,107.000000,107.699997,106.800003,107.629997,99.680946,2679600
2016-06-02,107.400002,107.989998,107.110001,107.989998,100.014366,2112700
2016-06-03,107.779999,107.870003,106.940002,107.690002,99.736542,2502500
2016-06-06,107.839996,108.459999,107.800003,108.250000,100.255165,1782300
2016-06-07,108.389999,108.809998,108.320000,108.459999,100.449669,1271500
2016-06-08,108.610001,108.930000,108.500000,108.839996,100.801598,1286500
2016-06-09,108.449997,108.730003,108.220001,108.620003,100.597855,1743400
2016-06-10,107.779999,107.919998,107.160004,107.500000,99.560577,1666400
2016-06-13,107.150002,107.680000,106.589996,106.610001,98.736282,2354800
2016-06-14,105.900002,106.330002,105.360001,105.949997,98.558624,2170100
2016-06-15,106.190002,106.599998,105.739998,105.839996,98.456299,1841500
2016-06-16,105.300003,106.180000,104.699997,106.150002,98.744667,1884300
2016-06-17,106.120003,106.120003,105.389999,105.800003,98.419090,1713000
2016-06-20,106.930000,107.389999,106.459999,106.519997,99.088852,2402900
2016-06-21,106.800003,106.989998,106.389999,106.750000,99.302811,2248300
2016-06-22,106.800003,107.279999,106.440002,106.510002,99.079559,2002700
2016-06-23,107.419998,108.000000,107.139999,107.980003,100.446999,1622300
2016-06-24,104.120003,105.940002,103.860001,104.050003,96.791183,7370400
2016-06-27,103.220001,103.230003,101.510002,101.980003,94.865570,5213600
2016-06-28,103.080002,103.860001,102.830002,103.849998,96.605125,7569500
2016-06-29,104.680000,105.830002,104.650002,105.709999,98.335350,2635700
2016-06-30,106.010002,107.199997,105.620003,107.160004,99.684204,5552300
2016-07-01,107.160004,107.750000,107.070000,107.370003,99.879562,2938000
2016-07-05,106.940002,107.000000,106.139999,106.570000,99.135368,3019900
2016-07-06,106.199997,107.260002,105.879997,107.220001,99.740021,1767700
2016-07-07,107.370003,107.769997,106.750000,107.169998,99.693504,1669800
2016-07-08,107.910004,108.989998,107.860001,108.839996,101.247002,2362200
2016-07-11,109.190002,109.620003,109.000000,109.290001,101.665611,3868300
2016-07-12,109.879997,110.400002,109.680000,110.199997,102.512138,3222800
2016-07-13,110.430000,110.500000,109.809998,110.139999,102.456322,1485700
2016-07-14,110.720001,110.989998,110.459999,110.669998,102.949333,1561100
2016-07-15,110.889999,110.970001,110.290001,110.550003,102.837715,1385500
2016-07-18,110.650002,110.930000,110.440002,110.860001,103.126083,1359900
2016-07-19,110.620003,110.750000,110.400002,110.639999,102.921425,3154100
2016-07-20,110.680000,111.330002,110.660004,111.230003,103.470261,1135900
2016-07-21,111.180000,111.290001,110.519997,110.790001,103.060974,3393400
2016-07-22,110.900002,111.360001,110.709999,111.320000,103.553978,3546700
2016-07-25,111.239998,111.269997,110.690002,111.029999,103.284233,1394200
2016-07-26,111.059998,111.339996,110.629997,111.150002,103.395859,1432300
2016-07-27,111.410004,111.419998,110.559998,111.019997,103.274925,1977500
2016-07-28,110.889999,111.379997,110.660004,111.160004,103.405167,1945800
2016-07-29,111.089996,111.620003,110.820000,111.419998,103.647041,1638200
2016-08-01,111.400002,111.669998,111.000000,111.269997,103.507469,2093200
2016-08-02,111.190002,111.230003,109.949997,110.430000,102.726097,2473900
2016-08-03,110.389999,110.860001,110.209999,110.839996,103.107498,1353600
2016-08-04,110.849998,111.180000,110.690002,110.970001,103.228409,1113600
2016-08-05,111.419998,111.919998,111.320000,111.889999,104.084244,1379600
2016-08-08,111.989998,112.120003,111.690002,111.820000,104.019112,1238800
2016-08-09,111.940002,112.180000,111.750000,111.919998,104.112137,1032500
2016-08-10,111.940002,112.050003,111.419998,111.589996,103.805138,1259100
2016-08-11,111.980003,112.260002,111.730003,112.150002,104.326111,1378000
2016-08-12,111.970001,112.169998,111.760002,112.040001,104.223763,1542900
2016-08-15,112.290001,112.639999,112.070000,112.449997,104.605156,1442800
2016-08-16,112.230003,112.239998,111.809998,111.809998,104.009804,1228600
2016-08-17,111.839996,112.029999,111.269997,111.949997,104.140045,2791500
2016-08-18,111.919998,112.300003,111.709999,112.300003,104.465622,972100
2016-08-19,112.000000,112.230003,111.730003,112.139999,104.316780,1000600
2016-08-22,112.040001,112.250000,111.769997,112.169998,104.344688,1102000
2016-08-23,112.480003,112.779999,112.440002,112.470001,104.623756,3252300
2016-08-24,112.430000,112.459999,111.589996,111.839996,104.037720,2267800
2016-08-25,111.699997,112.070000,111.550003,111.769997,103.972595,1205200
2016-08-26,111.870003,112.550003,111.050003,111.540001,103.758644,1851100
2016-08-29,111.720001,112.330002,111.699997,112.150002,104.326111,1071200
2016-08-30,112.160004,112.300003,111.660004,111.970001,104.158661,1534600
2016-08-31,111.879997,111.900002,111.199997,111.650002,103.860985,1393700
2016-09-01,111.769997,111.889999,110.970001,111.709999,103.916794,1670900
2016-09-02,112.190002,112.510002,111.919998,112.279999,104.447029,1563200
2016-09-06,112.459999,112.620003,112.019997,112.599998,104.744698,4111700
2016-09-07,112.540001,112.750000,112.290001,112.750000,104.884232,1590000
2016-09-08,112.570000,112.669998,112.260002,112.459999,104.614464,1152400
2016-09-09,111.720001,111.730003,109.650002,109.660004,102.009819,3337400
2016-09-12,109.190002,111.400002,109.050003,111.190002,103.433060,3043500
2016-09-13,109.949997,110.010002,108.570000,108.919998,101.814972,5122100
2016-09-14,109.050003,109.709999,108.610001,108.930000,101.824333,2041600
2016-09-15,108.860001,110.250000,108.739998,110.050003,102.871269,2960400
2016-09-16,109.750000,109.769997,109.220001,109.610001,102.459976,2779400
2016-09-19,110.190002,110.500000,109.519997,109.769997,102.609543,3430200
2016-09-20,110.290001,110.330002,109.690002,109.720001,102.562790,1603400
2016-09-21,110.110001,111.080002,109.709999,110.980003,103.740623,1971800
2016-09-22,111.629997,111.919998,111.529999,111.790001,104.497772,1525300
2016-09-23,111.589996,111.680000,111.110001,111.150002,103.899521,1531900
2016-09-26,110.639999,110.870003,110.209999,110.269997,103.076927,2136700
2016-09-27,110.230003,110.949997,109.989998,110.900002,103.665825,1292400
2016-09-28,111.059998,111.599998,110.459999,111.550003,104.273438,1439800
2016-09-29,111.480003,111.620003,110.169998,110.459999,103.254517,2037100
2016-09-30,110.970001,111.709999,110.750000,111.330002,104.067764,1722500
2016-10-03,111.089996,111.230003,110.629997,110.989998,103.749962,2207600
2016-10-04,111.120003,111.220001,110.099998,110.489998,103.282562,2701100
2016-10-05,110.779999,111.220001,110.589996,110.919998,103.684525,2119000
2016-10-06,110.750000,111.089996,110.389999,110.959999,103.721909,1067600
2016-10-07,111.150002,111.230003,110.059998,110.540001,103.329308,1770400
2016-10-10,110.540001,111.440002,110.540001,111.139999,103.890167,1135000
2016-10-11,110.940002,110.949997,109.239998,109.660004,102.506721,1996900
2016-10-12,109.779999,110.129997,109.459999,109.790001,102.628227,1849100
2016-10-13,109.010002,109.720001,108.480003,109.400002,102.263649,1986200
2016-10-14,110.000000,110.320000,109.360001,109.370003,102.235641,2673900
2016-10-17,109.379997,109.540001,108.940002,109.059998,101.945854,2507700
2016-10-18,109.919998,110.029999,109.500000,109.699997,102.544113,1635200
2016-10-19,109.940002,110.250000,109.620003,110.050003,102.871269,1408200
2016-10-20,109.900002,110.169998,109.419998,109.839996,102.674957,2017000
2016-10-21,109.410004,109.900002,109.199997,109.800003,102.637581,1234400
2016-10-24,110.389999,110.599998,110.129997,110.349998,103.151695,2004700
2016-10-25,110.250000,110.330002,109.790001,109.879997,102.712357,2079100
2016-10-26,109.470001,109.970001,109.260002,109.550003,102.403893,1827200
2016-10-27,110.000000,110.000000,109.080002,109.180000,102.058029,1597800
2016-10-28,109.110001,109.559998,108.470001,108.820000,101.721497,2868100
2016-10-31,109.050003,109.209999,108.809998,108.889999,101.786942,1913600
2016-11-01,109.099998,109.190002,107.389999,108.080002,101.029778,3169800
2016-11-02,107.870003,108.080002,107.110001,107.330002,100.328697,2957400
2016-11-03,107.419998,107.629997,106.709999,106.860001,99.889381,2096400
2016-11-04,106.889999,107.510002,106.690002,106.790001,99.823944,2805400
2016-11-07,108.410004,109.169998,108.209999,109.150002,102.029999,2527700
2016-11-08,109.010002,109.989998,108.730003,109.620003,102.469322,2074200
2016-11-09,108.769997,111.330002,108.500000,110.980003,103.740623,6482000
2016-11-10,111.589996,112.129997,110.480003,111.370003,104.105171,5083500
2016-11-11,111.000000,111.510002,110.690002,111.410004,104.142548,4005200
2016-11-14,111.779999,112.050003,111.290001,111.699997,104.413635,5234000
2016-11-15,112.040001,112.599998,111.760002,112.570000,105.226891,6037200
2016-11-16,112.370003,112.529999,112.139999,112.410004,105.077332,7113900
2016-11-17,112.529999,113.040001,112.349998,112.980003,105.610138,1874800
2016-11-18,113.050003,113.120003,112.669998,112.769997,105.413849,2298200
2016-11-21,113.120003,113.629997,112.870003,113.620003,106.208397,2493900
2016-11-22,113.879997,114.040001,113.440002,113.949997,106.516861,2673200
2016-11-23,113.720001,114.120003,113.489998,114.110001,106.666412,1818700
2016-11-25,114.349998,114.550003,114.209999,114.550003,107.077728,889800
2016-11-28,114.320000,114.410004,113.800003,113.889999,106.460785,1849800
2016-11-29,113.900002,114.349998,113.680000,114.050003,106.610352,1544200
2016-11-30,114.470001,114.550003,113.779999,113.779999,106.357956,4406200
2016-12-01,114.029999,114.029999,113.070000,113.309998,105.918602,2601100
2016-12-02,113.339996,113.669998,113.150002,113.309998,105.918602,1755900
2016-12-05,113.900002,114.370003,113.769997,114.099998,106.657082,3842900
2016-12-06,114.339996,114.709999,114.019997,114.680000,107.199242,2357100
2016-12-07,114.629997,116.190002,114.510002,116.099998,108.526627,4000000
2016-12-08,116.180000,116.849998,115.970001,116.519997,108.919205,2679400
2016-12-09,116.769997,117.150002,116.620003,117.150002,109.508133,2310200
2016-12-12,117.120003,117.349998,116.589996,116.849998,109.227684,4224500
2016-12-13,117.300003,117.790001,117.129997,117.529999,109.863342,4393900
2016-12-14,117.480003,117.730003,116.230003,116.470001,108.872482,3885400
2016-12-15,116.559998,117.529999,116.500000,116.949997,109.321167,3343100
2016-12-16,117.269997,117.379997,116.589996,116.769997,109.152916,1991600
2016-12-19,116.959999,117.320000,116.800003,117.099998,109.461388,2405700
2016-12-20,116.879997,116.930000,116.599998,116.870003,109.928856,2942400
2016-12-21,116.870003,116.919998,116.540001,116.540001,109.618477,2248600
2016-12-22,116.419998,116.510002,115.980003,116.239998,109.336288,3105800
2016-12-23,116.230003,116.419998,116.129997,116.419998,109.505592,2325800
2016-12-27,116.570000,116.989998,116.500000,116.709999,109.778374,3386800
2016-12-28,116.879997,116.930000,115.660004,115.739998,108.865990,2591000
2016-12-29,115.739998,116.029999,115.470001,115.750000,108.875389,1622700
2016-12-30,116.000000,116.000000,114.959999,115.320000,108.470917,2909900
2017-01-03,116.150002,116.550003,115.489998,116.199997,109.298668,2731600
2017-01-04,116.470001,117.190002,116.419998,117.089996,110.135796,3228700
2017-01-05,116.949997,117.089996,116.400002,116.860001,109.919472,2604000
2017-01-06,117.019997,117.519997,116.639999,117.230003,110.267487,2317600
2017-01-09,117.099998,117.139999,116.739998,116.779999,109.844208,2461400
2017-01-10,116.760002,117.360001,116.620003,116.870003,109.928856,2055300
2017-01-11,116.910004,117.239998,116.489998,117.239998,110.276901,2751800
2017-01-12,117.040001,117.040001,116.010002,116.930000,109.985291,2342300
2017-01-13,116.989998,117.400002,116.980003,117.220001,110.258080,2031800
2017-01-17,116.860001,117.059998,116.470001,116.699997,109.768959,2583600
2017-01-18,116.800003,117.000000,116.480003,116.970001,110.022942,1901700
2017-01-19,117.029999,117.139999,116.239998,116.510002,109.590256,1899300
2017-01-20,116.839996,117.230003,116.589996,116.910004,109.966507,2636100
2017-01-23,116.750000,116.970001,116.169998,116.599998,109.674911,1938900
2017-01-24,116.820000,117.739998,116.739998,117.510002,110.530861,2165400
2017-01-25,118.019997,118.559998,117.940002,118.519997,111.480873,2427800
2017-01-26,118.559998,118.620003,118.230003,118.349998,111.320969,2178500
2017-01-27,118.449997,118.480003,118.019997,118.160004,111.142250,1479500
2017-01-30,117.730003,117.800003,116.680000,117.360001,110.389763,3006100
2017-01-31,117.000000,117.459999,116.730003,117.459999,110.483833,3309700
2017-02-01,117.860001,118.040001,117.070000,117.449997,110.474411,2614500
2017-02-02,117.209999,117.720001,117.019997,117.529999,110.549675,1745200
2017-02-03,117.989998,118.519997,117.919998,118.419998,111.386803,1837600
2017-02-06,118.260002,118.410004,117.940002,118.139999,111.123436,1598800
2017-02-07,118.430000,118.529999,117.959999,118.129997,111.114029,3365700
2017-02-08,118.129997,118.320000,117.690002,118.260002,111.236328,1836000
2017-02-09,118.260002,119.209999,118.260002,119.040001,111.969986,1635300
2017-02-10,119.290001,119.699997,119.209999,119.540001,112.440308,1837800
2017-02-13,119.919998,120.330002,119.870003,120.139999,113.004662,1985500
2017-02-14,120.099998,120.629997,119.849998,120.580002,113.418549,2051200
2017-02-15,120.570000,121.349998,120.449997,121.239998,114.039322,1998200
2017-02-16,121.250000,121.370003,120.639999,121.129997,113.935844,2034600
2017-02-17,120.660004,121.309998,120.660004,121.309998,114.105179,1948400
2017-02-21,121.550003,122.129997,121.389999,122.029999,114.782410,2422800
2017-02-22,121.820000,122.029999,121.680000,121.870003,114.631912,1974000
2017-02-23,122.209999,122.230003,121.320000,121.779999,114.547256,2024900
2017-02-24,121.379997,121.989998,121.239998,121.980003,114.735374,2962900
2017-02-27,121.919998,122.360001,121.739998,122.250000,114.989342,2625100
2017-02-28,122.180000,122.180000,121.610001,121.800003,114.566078,2231800
2017-03-01,122.809998,123.730003,122.650002,123.440002,116.108673,2874400
2017-03-02,123.419998,123.419998,122.610001,122.650002,115.365585,2421400
2017-03-03,122.629997,122.800003,122.330002,122.750000,115.459648,1651200
2017-03-06,122.480003,122.480003,121.900002,122.269997,115.008148,1716200
2017-03-07,122.209999,122.290001,121.750000,121.879997,114.641312,1612500
2017-03-08,121.989998,122.180000,121.470001,121.540001,114.321526,2374200
2017-03-09,121.599998,121.889999,121.019997,121.599998,114.377953,3852800
2017-03-10,122.190002,122.250000,121.459999,122.040001,114.791809,2987300
2017-03-13,122.059998,122.160004,121.860001,122.129997,114.876472,2003900
2017-03-14,121.870003,121.870003,121.239998,121.690002,114.462608,2269500
2017-03-15,121.980003,123.040001,121.889999,122.790001,115.497269,1892200
2017-03-16,122.959999,123.000000,122.430000,122.639999,115.356178,2050100
2017-03-17,122.839996,122.879997,122.449997,122.570000,115.290344,1974000
2017-03-20,122.510002,122.620003,122.070000,122.279999,115.017555,3239900
2017-03-21,122.690002,122.720001,120.440002,120.570000,113.409126,3355100
2017-03-22,120.480003,120.910004,120.099998,120.730003,113.559616,2896300
2017-03-23,120.660004,121.389999,120.470001,120.690002,113.521996,2257100
2017-03-24,120.419998,120.739998,119.660004,120.160004,113.533340,2305400
2017-03-27,119.180000,120.190002,118.889999,120.019997,113.401054,2927700
2017-03-28,119.959999,121.139999,119.779999,120.860001,114.194725,2699200
2017-03-29,120.879997,121.230003,120.580002,121.080002,114.402603,3196500
2017-03-30,121.139999,121.620003,120.989998,121.529999,114.827766,2076900
2017-03-31,121.419998,121.720001,121.260002,121.320000,114.629341,1815900
2017-04-03,121.449997,121.500000,120.330002,121.019997,114.345901,3103100
2017-04-04,120.889999,121.110001,120.639999,121.080002,114.402603,2462600
2017-04-05,121.489998,122.019997,120.440002,120.589996,113.939613,3905800
2017-04-06,120.690002,121.260002,120.379997,120.970001,114.298660,2056100
2017-04-07,120.839996,121.290001,120.589996,120.879997,114.213623,1997000
2017-04-10,121.040001,121.510002,120.699997,121.029999,114.355354,1669500
2017-04-11,120.870003,121.000000,120.059998,120.989998,114.317558,2895500
2017-04-12,120.879997,120.989998,120.230003,120.370003,113.731758,1967200
2017-04-13,120.150002,120.559998,119.550003,119.550003,112.956963,2852200
2017-04-17,119.879997,120.610001,119.680000,120.589996,113.939613,3198700
2017-04-18,120.199997,120.570000,119.849998,120.330002,113.693962,1865800
2017-04-19,120.720001,120.919998,120.080002,120.230003,113.599457,1806900
2017-04-20,120.589996,121.430000,120.370003,121.220001,114.534874,1783400
2017-04-21,121.209999,121.209999,120.610001,120.830002,114.166389,2006500
2017-04-24,122.169998,122.279999,121.879997,122.110001,115.375793,2178800
2017-04-25,122.559998,123.089996,122.519997,122.870003,116.093887,2145200
2017-04-26,122.900002,123.449997,122.849998,122.900002,116.122223,3080100
2017-04-27,123.120003,123.209999,122.690002,123.019997,116.235603,1868200
2017-04-28,123.160004,123.209999,122.550003,122.610001,115.848213,1795800
2017-05-01,122.930000,123.190002,122.620003,122.930000,116.150581,1983100
2017-05-02,123.089996,123.250000,122.699997,122.930000,116.150581,1756900
2017-05-03,122.589996,122.779999,122.279999,122.629997,115.867111,3691000
2017-05-04,122.830002,122.830002,122.160004,122.720001,115.952133,1564300
2017-05-05,122.949997,123.330002,122.680000,123.330002,116.528511,2057700
2017-05-08,123.360001,123.449997,122.900002,123.139999,116.348984,2150900
2017-05-09,123.360001,123.430000,122.849998,123.099998,116.311195,1846200
2017-05-10,123.089996,123.379997,122.930000,123.370003,116.566315,1468500
2017-05-11,123.019997,123.129997,122.330002,123.010002,116.226166,1499600
2017-05-12,122.910004,122.910004,122.599998,122.769997,115.999390,1235300
2017-05-15,123.070000,123.589996,123.040001,123.430000,116.622986,3097000
2017-05-16,123.629997,123.650002,123.070000,123.360001,116.556854,2128400
2017-05-17,122.309998,122.559998,121.070000,121.139999,114.459290,3703500
2017-05-18,120.940002,122.019997,120.849998,121.500000,114.799423,2883400
2017-05-19,121.910004,122.769997,121.820000,122.370003,115.621445,2144200
2017-05-22,122.669998,123.099998,122.639999,123.019997,116.235603,1810100
2017-05-23,123.250000,123.389999,122.949997,123.230003,116.434029,1796600
2017-05-24,123.440002,123.660004,123.230003,123.589996,116.774170,1552200
2017-05-25,123.900002,124.269997,123.790001,124.110001,117.265495,1492300
2017-05-26,124.000000,124.150002,123.930000,124.089996,117.246613,1320800
2017-05-30,123.870003,124.059998,123.709999,123.889999,117.057625,1348300
2017-05-31,124.010002,124.089996,123.309998,123.849998,117.019829,2043800
2017-06-01,124.169998,125.000000,123.959999,125.000000,118.106422,1926700
2017-06-02,125.089996,125.580002,124.870003,125.410004,118.493805,2839300
2017-06-05,125.419998,125.500000,125.220001,125.250000,118.342621,1494200
2017-06-06,124.959999,125.290001,124.779999,124.930000,118.040276,2985200
2017-06-07,125.120003,125.239998,124.680000,125.070000,118.172562,1253300
2017-06-08,125.120003,125.529999,124.879997,125.290001,118.380417,1826700
2017-06-09,125.480003,126.019997,124.449997,125.190002,118.285950,2585600
2017-06-12,125.059998,125.199997,124.629997,125.169998,118.267044,1973500
2017-06-13,125.519997,125.839996,125.320000,125.790001,118.852837,1567400
2017-06-14,126.000000,126.019997,125.099998,125.610001,118.682785,2584300
2017-06-15,124.769997,125.349998,124.629997,125.330002,118.418228,2483500
2017-06-16,125.419998,125.529999,124.739998,125.250000,118.342621,2018000
2017-06-19,125.669998,126.349998,125.669998,126.269997,119.306381,1816100
2017-06-20,126.160004,126.169998,125.400002,125.410004,118.493805,1359500
2017-06-21,125.110001,125.199997,124.510002,124.690002,118.356163,3364600
2017-06-22,124.779999,125.080002,124.589996,124.739998,118.403625,1639300
2017-06-23,124.809998,125.190002,124.580002,125.050003,118.697891,1829300
2017-06-26,125.449997,125.690002,124.949997,125.139999,118.783302,2605600
2017-06-27,125.089996,125.230003,124.099998,124.110001,117.805626,2386300
2017-06-28,124.769997,125.410004,124.589996,125.279999,118.916191,2444400
2017-06-29,125.459999,125.480003,123.480003,124.279999,117.966995,2354500
2017-06-30,124.760002,124.900002,124.300003,124.449997,118.128365,1910000
2017-07-03,124.989998,125.300003,124.750000,124.750000,118.413124,1645700
2017-07-05,124.980003,125.019997,124.389999,124.889999,118.546013,2167500
2017-07-06,124.440002,124.550003,123.559998,123.660004,117.378502,1881800
2017-07-07,123.959999,124.620003,123.900002,124.519997,118.194794,1709700
2017-07-10,124.500000,124.830002,124.360001,124.610001,118.280228,1404700
2017-07-11,124.529999,124.730003,123.830002,124.580002,118.251770,1560200
2017-07-12,125.199997,125.629997,125.099998,125.470001,119.096535,1993100
2017-07-13,125.559998,125.760002,125.309998,125.669998,119.286392,1514100
2017-07-14,125.769997,126.500000,125.650002,126.230003,119.817955,1410900
2017-07-17,126.279999,126.449997,126.120003,126.230003,119.817955,1798400
2017-07-18,126.110001,126.330002,125.779999,126.309998,119.893883,2010000
2017-07-19,126.510002,127.050003,126.510002,127.040001,120.586792,1276400
2017-07-20,127.279999,127.279999,126.800003,127.120003,120.662735,1463800
2017-07-21,126.809998,126.989998,126.639999,126.949997,120.501358,1819500
2017-07-24,126.910004,127.059998,126.690002,126.959999,120.510864,4897700
2017-07-25,127.510002,127.570000,127.199997,127.379997,120.909523,1709400
2017-07-26,127.550003,127.599998,127.169998,127.290001,120.824104,1624400
2017-07-27,127.580002,127.580002,126.309998,127.070000,120.615280,1707800
2017-07-28,126.779999,126.959999,126.540001,126.860001,120.415947,1651800
2017-07-31,127.110001,127.180000,126.620003,126.790001,120.349495,1496600
2017-08-01,127.180000,127.209999,126.800003,127.050003,120.596291,1790600
2017-08-02,127.139999,127.139999,126.370003,126.930000,120.482384,2929400
2017-08-03,126.900002,126.910004,126.519997,126.639999,120.207100,2582500
2017-08-04,127.000000,127.070000,126.699997,126.910004,120.463387,972400
2017-08-07,127.059998,127.180000,126.879997,127.160004,120.700699,1114700
2017-08-08,127.050003,127.720001,126.610001,126.809998,120.368477,1360300
2017-08-09,126.349998,126.690002,126.169998,126.669998,120.235596,1679900
2017-08-10,126.139999,126.209999,124.800003,124.809998,118.470062,2455300
2017-08-11,124.940002,125.330002,124.800003,125.040001,118.688393,2039100
2017-08-14,125.800003,126.430000,125.610001,126.320000,119.903374,1467400
